,School,Program,District,Longitude,Latitude,Cutoff,Quality,Size
1528,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Nkwanta,0.402096868,8.323553085,224,245.8666667,15
1529,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Jaman (Drobo),-2.75930357,7.683095932,212,263.0333333,90
1530,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Mpohor-Wassa East (Daboase),-1.69756937,5.330795765,224,253.64,25
1531,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Akwapim South (Nsawam),-0.268249363,5.826002598,292,313.42,50
1532,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Akwapim North (Akropong),-0.166071147,5.976426125,210,256.78,50
1533,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Savelugu/Nanton (Savelugu),-0.815288663,9.811800957,209,235.4074074,27
1534,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,321,338.5384615,39
1535,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,223,244.4,60
1536,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
1537,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim South (Akim Oda),-0.969164491,5.864167213,NA,NA,NA
1538,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Cape Coast Municipal,-1.306593895,5.153656006,424,434.5333333,45
1539,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Sene (Kwame Danso),-0.34885782,7.721522331,228,241,10
1540,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ho Municipal,0.52614224,6.717607021,346,370.9666667,90
1541,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Wenchi,-1.944841981,7.677614689,221,252.6756757,37
1542,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Abura/Asebu/Kwamankese (Abura Dunkwa),-1.197088361,5.130000591,335,350.75,40
1543,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,West Gonja (Damongo),-1.700405836,9.505651474,226,248.05,100
1544,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,230,270.4916667,120
1545,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Edina/Komenda/Eguafo,-1.437419772,5.140793324,216,256.0571429,35
1546,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Berekum,-2.631743908,7.503564835,252,275.9387755,49
1547,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,295,319.85,20
1548,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Mfantsiman (Saltpond),-1.006453395,5.201528072,206,256.6888889,90
1549,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kpando,0.267385125,6.89685154,292,320.625,40
1550,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Akwapim North (Akropong),-0.166071147,5.976426125,295,319.85,20
1551,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Hohoe,0.466238558,7.030594826,257,285.6666667,84
1552,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Mech. Eng. Craft Pract.,Accra Metropolitan,-0.197115257,5.607395649,298,324.25,20
1553,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Asutifi (Kenyasi),-2.515068054,7.028093815,234,245.6666667,3
1554,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,209,257.8384615,130
1555,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kwaebibirem (Kade),-0.799037278,6.133318901,216,252.6052632,38
1556,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Mfantsiman (Saltpond),-1.006453395,5.201528072,206,256.6888889,90
1557,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Asuogyaman (Senchi Ferry),0.08832825,6.189229488,211,237,10
1558,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Kwabre (Mamponteng),-1.541420102,6.806778431,218,253.1,80
1559,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,New Juaben (Koforidua),-0.297512323,6.112612724,215,252.0952381,21
1560,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Birim South (Akim Oda),-0.969164491,5.864167213,207,250.8703704,54
1561,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,East Akim (Kibi),-0.454344213,6.178557873,216,258.4444444,9
1562,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Atiwa (Kwabeng),-0.675171912,6.32678175,216,257.2333333,30
1563,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tema,-0.050088216,5.69031477,300,323.0666667,45
1564,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Akwapim North (Akropong),-0.166071147,5.976426125,229,260.5,50
1565,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,300,323.0666667,45
1566,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Bolgatanga,-0.880232632,10.74245644,239,256.2857143,70
1567,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,238,266.9538462,65
1568,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Agona Swedru,-0.755242527,5.617353439,286,307.0756303,119
1569,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Sene (Kwame Danso),-0.34885782,7.721522331,219,262.9354839,31
1570,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Motor Vehicle Mech.,Kwahu South (Mpraeso),-0.635528684,6.619226456,226,264,8
1571,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Secretarial,Keta,0.853055775,5.907464027,209,233.1,10
1572,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Jomoro (Half Assini),-2.803220272,5.069507599,210,249.6296296,27
1573,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ga West (Amasaman),-0.397510529,5.664687634,279,306.4102564,39
1574,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Sunyani,-2.327423334,7.344677925,243,271.96,50
1575,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Mpohor-Wassa East (Daboase),-1.69756937,5.330795765,224,253.64,25
1576,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Accra Metropolitan,-0.197115257,5.607395649,260,285.6842105,95
1577,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Wa Municipal,-2.285030365,10.03062153,273,292.5555556,90
1578,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,New Juaben (Koforidua),-0.297512323,6.112612724,376,393.9,120
1579,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kumasi Metro,-1.597187161,6.682059765,374,395.8466667,150
1580,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Hohoe,0.466238558,7.030594826,274,306.6444444,45
1581,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,359,380.1460674,89
1582,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,NA,NA,NA,NA,NA
1583,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Asutifi (Kenyasi),-2.515068054,7.028093815,205,252.0875,80
1584,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Bosomtwe/Atwima/Kwanwoma (Kuntanase),-1.562751651,6.559322834,308,322.1333333,15
1585,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Kumasi Metro,-1.597187161,6.682059765,387,403.6416667,120
1586,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Ga West (Amasaman),-0.397510529,5.664687634,314,334.5555556,45
1587,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Zabzugu Tatale (Zabzugu),0.371232808,9.139717102,208,227.8333333,6
1588,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Refrigeration & Air Cond.,Cape Coast Municipal,-1.306593895,5.153656006,213,260.4117647,17
1589,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Keta,0.853055775,5.907464027,200,237.5384615,13
1590,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Techiman,-1.944841981,7.677614689,207,250.987013,77
1591,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kumasi Metro,-1.597187161,6.682059765,389,405.35,40
1592,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Nzema East (Axim),-2.311802149,5.141225815,241,268.65,60
1593,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Asante Akim South (Juaso),-1.088292599,6.532979965,229,259.9222222,90
1594,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Nkwanta,0.402096868,8.323553085,214,224,6
1595,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ahanta West (Agona Ahanta),-1.990561366,4.834703922,288,318.7777778,45
1596,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,328,345.19,100
1597,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Ejisu/Juaben (Ejisu),-1.388735175,6.70792675,263,283,60
1598,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Tema,-0.050088216,5.69031477,209,243.2857143,35
1599,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,309,329.1555556,45
1600,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,259,288.325,120
1601,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kwaebibirem (Kade),-0.799037278,6.133318901,396,412.6421053,95
1602,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kete Krachie,-0.089903578,8.053443909,207,228,3
1603,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sunyani,-2.327423334,7.344677925,219,251.0243902,41
1604,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Birim South (Akim Oda),-0.969164491,5.864167213,208,243.9333333,60
1605,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Nzema East (Axim),-2.311802149,5.141225815,207,241.5,40
1606,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Hair Dressing,ACCRA METRO,NA,NA,NA,NA,NA
1607,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Wassa West (Tarkwa),-1.988853216,5.276049137,271,290.65,40
1608,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ajumako/Enyan/Essiam (Ajumako),-1.005384564,5.401724815,206,236.3,40
1609,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Keta,0.853055775,5.907464027,209,233.1,10
1610,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Accounting,Kpando,0.267385125,6.89685154,223,257.3809524,21
1611,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Birim North ( New Abirem),-1.021674633,6.22278738,204,251.1333333,270
1612,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kwabre (Mamponteng),-1.541420102,6.806778431,212,257.147651,149
1613,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ho Municipal,0.52614224,6.717607021,214,253.5,4
1614,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ho Municipal,0.52614224,6.717607021,219,242.3333333,6
1615,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Asante Akim South (Juaso),-1.088292599,6.532979965,229,259.9222222,90
1616,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Sunyani,-2.327423334,7.344677925,202,257.58,50
1617,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Jirapa/Lambusie (Jirapa),-2.583322525,10.69203472,225,248.94,50
1618,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ho Municipal,0.52614224,6.717607021,214,249.2580645,31
1619,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Birim South (Akim Oda),-0.969164491,5.864167213,252,279.7166667,120
1620,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,North Tongu (Adidome),0.407175899,6.13318634,218,240.75,8
1621,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Kadjebi,0.496497512,7.721589088,241,273.22,50
1622,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Kumasi Metro,-1.597187161,6.682059765,387,403.6416667,120
1623,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Sekyere West (Mampong),-1.180076838,7.199564934,273,299.46,100
1624,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,New Juaben (Koforidua),-0.297512323,6.112612724,270,293.6,80
1625,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Savelugu/Nanton (Savelugu),-0.815288663,9.811800957,209,233.6,50
1626,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bole,-2.266675234,8.629695892,230,252.5277778,36
1627,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Dormaa (Dormaa Ahenkro),-2.753840446,7.222848892,249,266.38,50
1628,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,310,335.9375,80
1629,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Hohoe,0.466238558,7.030594826,257,285.6666667,84
1630,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Akatsi,0.842700481,6.206889153,206,253.244898,98
1631,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Twifo Hemang (Twifo Praso),-1.55970335,5.572999477,267,291.8666667,30
1632,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,North Tongu (Adidome),0.407175899,6.13318634,217,260.8,20
1633,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Cape Coast Municipal,-1.306593895,5.153656006,290,315,29
1634,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Ho Municipal,0.52614224,6.717607021,221,260.6666667,33
1635,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Akwapim North (Akropong),-0.166071147,5.976426125,210,256.78,50
1636,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,288,310.1428571,49
1637,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Plumbing & Gas Fitting,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,224,256.7391304,23
1638,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Wassa Amenfi (Asankragwa),-2.302017927,5.72551775,262,283.65,60
1639,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Block Laying & Concreting,Kwaebibirem (Kade),-0.799037278,6.133318901,211,255.7142857,14
1640,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Akwapim North (Akropong),-0.166071147,5.976426125,343,363.825,40
1641,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kpando,0.267385125,6.89685154,221,288.9350649,77
1642,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Tema,-0.050088216,5.69031477,316,339.2713568,199
1643,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Keta,0.853055775,5.907464027,200,237.5384615,13
1644,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Ho Municipal,0.52614224,6.717607021,223,240,2
1645,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Accounting,Kwahu South (Mpraeso),-0.635528684,6.619226456,226,264,8
1646,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Assin North (Assin Fosu),-1.374616981,5.77799511,214,255.9333333,60
1647,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Keta,0.853055775,5.907464027,243,279.325,40
1648,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Keta,0.853055775,5.907464027,261,298.6333333,60
1649,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Jirapa/Lambusie (Jirapa),-2.583322525,10.69203472,201,224,52
1650,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Saboba/Chereponi (Saboba),0.166294068,9.916285515,208,230.25,8
1651,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Amansie East (Bekwai),-1.37072885,6.383360863,212,259.8493151,73
1652,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Bosomtwe/Atwima/Kwanwoma (Kuntanase),-1.562751651,6.559322834,289,317.45,40
1653,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kumasi Metro,-1.597187161,6.682059765,327,344.3555556,45
1654,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
1655,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Asuogyaman (Senchi Ferry),0.08832825,6.189229488,202,248.9230769,52
1656,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Kumasi Metro,-1.597187161,6.682059765,346,367.85,20
1657,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Fashion Design,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,NA,NA,NA
1658,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,343,371.275,40
1659,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kwahu West (Nkawkaw),-0.801975071,6.527020931,245,273.4428571,70
1660,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,227,248.28,50
1661,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Hohoe,0.466238558,7.030594826,213,235.1428571,7
1662,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Electrical Installation Works,South Tongu (Sogakope),0.645589471,5.960537434,247,247,1
1663,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Dangme East (Ada),0.10686218,5.914733887,246,275.96,50
1664,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Twifo Hemang (Twifo Praso),-1.55970335,5.572999477,267,291.8666667,30
1665,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,South Tongu (Sogakope),0.645589471,5.960537434,290,314.08,100
1666,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Bawku West (Zebilla),-0.478857458,10.81852722,252,265.9375,80
1667,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,350,368.3333333,45
1668,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Accra Metropolitan,-0.197115257,5.607395649,335,361.875,40
1669,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Assin North (Assin Fosu),-1.374616981,5.77799511,NA,NA,NA
1670,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Shama/Ahanta/East (Sekondi/Takoradi),-1.623654723,5.081101418,321,342.6222222,135
1671,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Bosomtwe/Atwima/Kwanwoma (Kuntanase),-1.562751651,6.559322834,308,322.1333333,15
1672,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Accounting,Accra Metropolitan,-0.197115257,5.607395649,229,255.1052632,19
1673,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,South Tongu (Sogakope),0.645589471,5.960537434,211,238.1111111,27
1674,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,West Gonja (Damongo),-1.700405836,9.505651474,206,228.7,50
1675,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,North Tongu (Adidome),0.407175899,6.13318634,217,260.8,20
1676,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Atebubu,-1.065201521,7.675590515,207,240.7692308,13
1677,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Industrial Mechanics,Tema,-0.050088216,5.69031477,248,270.5,2
1678,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Lawra,-2.800941229,10.54639816,225,242.54,50
1679,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Sunyani,-2.327423334,7.344677925,282,304.9636364,55
1680,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tano (Bechem),-2.021415234,7.183659077,249,270.4909091,55
1681,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Manya Krobo (Odumase-Krobo),-0.127511591,6.414916515,350,368.3333333,45
1682,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Adansi West (Obuasi),-1.65927422,5.986411572,293,314.84,50
1683,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Fanteakwa (Begoro),-0.356094092,6.436070919,213,256.675,40
1684,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kwahu South (Mpraeso),-0.635528684,6.619226456,270,299.5875,80
1685,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Birim North ( New Abirem),-1.021674633,6.22278738,228,256.9333333,15
1686,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Mfantsiman (Saltpond),-1.006453395,5.201528072,210,251.627907,43
1687,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Tano (Bechem),-2.021415234,7.183659077,222,243.5,8
1688,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tamale,-0.784348249,9.383351326,231,248.84,50
1689,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Akatsi,0.842700481,6.206889153,224,290.5,2
1690,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Birim South (Akim Oda),-0.969164491,5.864167213,207,250.8703704,54
1691,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Aowin Suaman (Enchi),-2.78972435,5.78654623,214,249.1538462,13
1692,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Keta,0.853055775,5.907464027,213,249.5,38
1693,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Ga West (Amasaman),-0.397510529,5.664687634,314,334.5555556,45
1694,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tano North,-2.179065228,7.177093506,208,243.75,28
1695,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Awutu/Efutu/Senya (Winneba),-0.508638918,5.544896126,330,348.1282051,39
1696,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Techiman,-1.944841981,7.677614689,256,271,50
1697,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Accra Metropolitan,-0.197115257,5.607395649,260,306.2666667,45
1698,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Accra Metropolitan,-0.197115257,5.607395649,NA,NA,NA
1699,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Tano (Bechem),-2.021415234,7.183659077,222,243.5,8
1700,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Nkwanta,0.402096868,8.323553085,204,260.0571429,70
1701,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Nkwanta,0.402096868,8.323553085,204,260.0571429,70
1702,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Afigya Sekyere (Agona),-1.548614264,7.00199604,222,260,50
1703,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Keta,0.853055775,5.907464027,243,279.325,40
1704,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Mfantsiman (Saltpond),-1.006453395,5.201528072,332,365.975,40
1705,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Kadjebi,0.496497512,7.721589088,241,273.22,50
1706,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,East Akim (Kibi),-0.454344213,6.178557873,341,360.8296296,135
1707,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Accra Metropolitan,-0.197115257,5.607395649,316,333.1315789,38
1708,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Kadjebi,0.496497512,7.721589088,220,242,9
1709,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Tema,-0.050088216,5.69031477,209,243.2857143,35
1710,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Akwapim North (Akropong),-0.166071147,5.976426125,228,262.8333333,18
1711,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Fanteakwa (Begoro),-0.356094092,6.436070919,203,247.7647059,17
1712,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Tamale,-0.784348249,9.383351326,209,237.8837209,43
1713,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tema,-0.050088216,5.69031477,209,243.2857143,35
1714,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Visual Arts,Birim South (Akim Oda),-0.969164491,5.864167213,207,250.8703704,54
1715,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Nanumba North (Bimbilla),-0.141764164,8.816774368,209,242.7857143,14
1716,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Tano (Bechem),-2.021415234,7.183659077,222,243.5,8
1717,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Home Economics,Akwapim North (Akropong),-0.166071147,5.976426125,211,238.4615385,13
1718,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Business,Ga West (Amasaman),-0.397510529,5.664687634,314,334.5555556,45
1719,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Technical,Akwapim North (Akropong),-0.166071147,5.976426125,202,260.3125,16
1720,"DORMAA SENIOR HIGH SCHOOL, DORMAA",Agriculture,Keta,0.853055775,5.907464027,228,253.15,40
1721,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Science,Ga West (Amasaman),-0.397510529,5.664687634,314,334.5555556,45
1722,"DORMAA SENIOR HIGH SCHOOL, DORMAA",General Arts,Ahafo Ano North (Tepa),-2.207579613,6.900829792,216,245,22
